VLFPWR,LFPWR,HFPWR,VLFP,LFP,HFP,VLFWFV,LFWFV,HFWFV,TP,LFHF,FREQRATIO,FREQRATIOV,NFBV,PR,SDNN,O2SD,BR,SDBB,MINVENT
184.344541,67.406903,57.388568,29.854956,76.128275,112.856801,65.819620,92.905498,104.741856,51.914407,115.353370,237.022342,246.266528,179.246247,93.443767,242.523286,66.468082,0.000000,0.000000,0.000000
185.027250,74.550793,55.994696,29.854956,76.128275,112.856801,66.088073,90.782542,105.603432,49.058217,130.754511,237.069877,248.570582,179.887688,96.334861,242.199592,69.203612,0.000000,0.000000,0.000000
185.876736,74.803114,62.493471,29.854956,76.128275,128.073448,65.153190,90.486216,105.043055,52.707516,117.553708,239.613931,247.978742,180.685826,104.365555,245.262028,64.201077,0.000000,0.000000,0.000000
158.829413,73.436983,86.933547,29.854956,92.441476,109.052639,52.513131,91.056259,101.813795,70.256055,82.961906,231.437485,213.589387,155.273407,109.187102,244.091932,64.240528,0.000000,0.000000,0.000000
183.826644,79.229421,92.193796,29.854956,92.441476,110.320693,59.199048,90.137490,101.060593,75.439969,84.398765,244.729645,235.809930,178.759654,115.082162,251.104185,61.288042,0.000000,0.000000,0.000000
183.498436,84.036884,101.014105,29.854956,97.879210,110.320693,56.317178,92.825573,101.592298,83.227596,81.703229,245.641290,232.568075,178.451285,121.746758,250.287345,63.501200,0.000000,0.000000,0.000000
171.762434,87.855980,111.421806,29.854956,103.316944,110.320693,55.890448,92.814322,99.175657,95.906536,77.437698,231.886929,211.746591,167.424678,132.437877,235.392485,68.498691,0.000000,0.000000,0.000000
164.331186,117.956466,143.066522,29.854956,81.566009,110.320693,73.500177,100.528356,97.764775,133.393515,80.972031,198.240558,170.971601,160.442620,127.755868,196.332056,88.028994,0.000000,0.000000,0.000000
128.410892,104.559009,138.991507,29.854956,97.879210,110.320693,75.703923,102.403839,98.638121,127.904609,73.879594,149.714544,131.014787,126.693566,104.271220,142.006729,134.517542,0.000000,0.000000,0.000000
129.493515,103.574569,142.329603,29.854956,97.879210,110.320693,76.734301,103.504690,98.408782,131.896321,71.467600,150.344002,129.349706,127.710748,95.401947,143.153696,183.933263,0.000000,0.000000,0.000000
117.274834,100.494852,145.711123,29.854956,97.879210,110.320693,75.143081,103.719492,97.832797,134.362078,67.733327,142.811034,114.596930,116.230638,94.979748,139.429717,204.680118,0.000000,0.000000,0.000000
119.215834,109.220329,142.873686,29.854956,103.316944,110.320693,76.672429,102.666078,97.582135,133.645003,75.076243,143.173967,116.386088,118.054312,93.793798,139.709507,246.827639,0.000000,0.000000,0.000000
118.593917,111.035284,149.520590,29.854956,103.316944,88.763776,75.132417,103.698594,98.869858,137.554053,72.930855,143.486467,114.280363,117.469988,94.175970,139.386773,294.418209,0.000000,0.000000,0.000000
146.225960,128.886641,153.591875,29.854956,92.441476,88.763776,93.533988,102.632253,98.152199,148.236265,82.412097,152.383650,129.539279,143.431783,97.443954,147.106775,299.984594,0.000000,0.000000,0.000000
145.100374,124.138326,139.481416,29.854956,92.441476,101.444315,93.967848,102.769205,97.922659,135.956517,87.405918,151.906696,135.131459,142.374234,95.889080,147.757552,296.741088,0.000000,0.000000,0.000000
149.760905,127.101551,140.195983,29.854956,114.192412,101.444315,91.241155,101.629997,98.204390,136.387501,89.036193,158.211746,141.902172,146.753054,98.000141,152.382398,283.066776,0.000000,0.000000,0.000000
176.155836,138.432159,142.076736,29.854956,76.128275,92.567938,88.886664,102.279474,97.987707,145.068016,95.689728,177.922382,168.983134,171.552516,106.814231,161.184707,263.619408,0.000000,0.000000,0.000000
181.808290,141.267486,146.822617,29.854956,81.566009,73.547128,100.316768,104.276453,98.876153,152.296813,94.493199,174.164526,164.696936,176.863302,114.991979,159.803075,215.863955,0.000000,0.000000,0.000000
181.561672,134.979673,125.906073,29.854956,114.192412,105.248477,98.191098,103.831142,100.283521,134.152857,105.286574,161.710320,176.223399,176.631591,110.849019,134.196883,111.310689,0.000000,0.000000,0.000000
156.967925,137.614307,121.769781,29.854956,87.003743,72.279075,108.899832,102.474002,100.164993,127.824197,110.987831,133.157184,145.002101,153.524439,106.118631,115.101339,94.025953,0.000000,0.000000,0.000000
135.643455,138.400413,115.732059,208.984690,81.566009,95.104045,117.813172,101.114046,100.874627,126.049975,117.445128,107.231562,115.983653,133.488949,100.676305,95.946932,92.310815,0.000000,0.000000,0.000000
112.901905,150.661550,106.741380,208.984690,87.003743,95.104045,131.568270,100.692984,100.966706,123.885901,138.618412,85.518809,82.718597,112.122036,95.996304,91.077514,86.073316,0.000000,0.000000,0.000000
120.501885,137.456780,108.334927,208.984690,76.128275,83.691560,126.300340,101.672207,100.746865,120.013911,124.608874,90.477145,96.904842,119.262627,94.457225,87.655981,78.529177,0.000000,0.000000,0.000000
114.713296,135.120436,94.580190,208.984690,81.566009,83.691560,120.889195,98.382591,101.012516,109.407918,140.304679,88.900105,99.492626,113.823936,92.458938,85.028927,30.963243,0.000000,0.000000,0.000000
93.774030,122.380349,112.970042,208.984690,87.003743,91.299884,113.394326,103.830574,100.392840,121.300418,106.389728,76.394217,72.521049,94.150365,96.111454,74.647723,28.194229,0.000000,0.000000,0.000000
157.658186,150.799091,114.925970,238.839645,87.003743,83.691560,104.099084,102.886466,99.763693,132.313302,128.864071,140.670012,145.988362,154.172976,92.111721,123.923400,28.760684,0.000000,0.000000,0.000000
185.120316,126.306381,92.266116,29.854956,97.879210,83.691560,92.784715,102.448659,101.534644,107.227028,134.441811,171.592449,199.216126,179.975129,90.095482,144.058803,28.180994,0.000000,0.000000,0.000000
185.784297,114.741959,98.096079,29.854956,97.879210,93.835992,93.306703,101.655070,100.638454,102.829393,114.874044,172.146357,202.248995,180.598975,96.427610,144.972088,35.672480,0.000000,0.000000,0.000000
182.699569,103.866500,108.703477,29.854956,108.754678,105.248477,92.634234,100.283783,101.620902,104.993541,93.838998,169.402776,197.783783,177.700707,88.516257,142.157410,40.718070,0.000000,0.000000,0.000000
177.331184,100.471981,120.578751,29.854956,97.879210,105.248477,92.256273,100.359106,104.168077,108.200491,81.832437,165.168209,189.877123,172.656819,89.960609,139.080346,45.320099,0.000000,0.000000,0.000000
175.606962,97.366197,124.718123,29.854956,87.003743,105.248477,92.407113,100.540258,104.198150,110.390780,76.670791,163.404241,186.502730,171.036819,92.923591,137.594783,61.571745,0.000000,0.000000,0.000000
173.568722,114.013247,130.705954,29.854956,87.003743,111.588747,92.586901,100.819075,101.932448,126.276285,85.666543,163.008413,174.763310,169.121784,89.947144,139.058699,77.796668,0.000000,0.000000,0.000000
184.822272,145.919945,147.989570,59.709911,174.007485,111.588747,97.276309,107.517216,100.382518,162.859812,96.835556,171.052653,163.825838,179.695100,89.001313,147.820047,140.883181,0.000000,0.000000,0.000000
191.906502,140.073392,163.021827,89.564867,81.566009,103.980423,95.914174,102.348743,98.972064,160.777337,84.384210,181.549804,174.091432,186.351117,90.557092,159.372336,225.965452,0.000000,0.000000,0.000000
213.660676,173.516205,170.019533,29.854956,103.316944,103.980423,88.753232,104.675521,98.175921,186.301173,100.228798,208.605541,188.747197,206.790337,90.707451,182.002476,291.607547,0.000000,0.000000,0.000000
186.889276,146.745188,167.302867,29.854956,103.316944,92.567938,90.690157,109.011093,97.795852,177.810123,86.141372,192.352206,161.360340,181.637163,104.583513,179.745749,310.556862,0.000000,0.000000,0.000000
146.395684,145.035544,168.539737,29.854956,174.007485,92.567938,81.270166,110.976401,97.786936,181.504549,84.512984,167.698517,117.494892,143.591248,104.985476,163.850357,300.275007,0.000000,0.000000,0.000000
141.989546,134.530917,161.882671,29.854956,174.007485,74.815182,77.243867,109.102271,97.880603,170.512744,81.615575,164.180120,121.111894,139.451444,94.546392,157.527120,281.067031,0.000000,0.000000,0.000000
132.867779,130.224571,158.735106,29.854956,174.007485,73.547128,68.716288,109.853739,98.147792,166.303694,80.569608,160.705860,117.902252,130.881052,96.319421,151.502319,263.988001,0.000000,0.000000,0.000000
132.680911,129.530918,151.316874,29.854956,103.316944,74.815182,71.548649,111.218783,96.584579,166.792281,84.069291,157.264111,115.748843,130.705478,92.780124,147.964500,240.565827,0.000000,0.000000,0.000000
129.141968,143.994958,138.884427,29.854956,97.879210,74.815182,70.925897,106.174313,93.724964,163.044621,101.822800,151.987877,114.170822,127.380451,92.083492,140.828668,209.597419,0.000000,0.000000,0.000000
126.829020,139.181697,135.538527,29.854956,97.879210,73.547128,76.225658,107.010266,93.983034,159.036449,100.848784,143.587211,110.721877,125.207312,93.691435,132.436842,187.366913,0.000000,0.000000,0.000000
123.126277,131.731400,130.144619,29.854956,97.879210,74.815182,76.779084,105.683851,94.419631,148.666367,99.406410,140.116595,112.127202,121.728385,99.823400,130.080964,157.273885,0.000000,0.000000,0.000000
104.866591,106.503465,137.441804,29.854956,108.754678,74.815182,74.342957,105.555688,93.120396,141.919912,76.102021,129.255725,96.194240,104.572425,108.806240,125.212930,155.239673,0.000000,0.000000,0.000000
116.689821,110.130642,100.626962,29.854956,87.003743,83.691560,76.687414,102.402270,96.798036,110.893403,107.484319,132.768116,126.693367,115.680988,115.232381,122.425790,156.088612,0.000000,0.000000,0.000000
112.157357,90.266559,93.839268,29.854956,81.566009,98.908207,95.369456,97.992176,97.564649,93.710722,94.469926,104.527772,120.536080,111.422493,109.431564,91.838187,121.967047,0.000000,0.000000,0.000000
93.779393,107.984559,101.537485,29.854956,87.003743,98.908207,103.611078,98.185130,97.811076,106.193383,104.444736,86.242356,87.034341,94.155405,105.183936,83.621300,83.516667,0.000000,0.000000,0.000000
112.476962,94.593630,100.454837,29.854956,114.192412,98.908207,103.264610,94.790743,99.831224,92.562624,92.478833,99.903409,116.976187,111.722779,101.936176,90.603628,77.047081,0.000000,0.000000,0.000000
122.711718,105.006225,106.303271,29.854956,87.003743,98.908207,106.027509,98.638347,101.159006,103.131477,97.010718,104.417187,121.136355,121.338885,100.826078,91.731198,86.408803,0.000000,0.000000,0.000000
125.444840,106.428795,129.444590,89.564867,87.003743,98.908207,108.923374,99.835999,103.268805,113.333117,80.747027,106.328842,116.688555,123.906800,101.715786,95.535932,97.267319,0.000000,0.000000,0.000000
119.606929,108.219691,139.718828,89.564867,114.192412,98.908207,111.736495,99.728368,104.081758,116.404534,76.068115,101.724936,106.453682,118.421767,102.095968,95.415828,109.661211,0.000000,0.000000,0.000000
101.322749,114.064768,142.118875,89.564867,81.566009,98.908207,112.763372,96.682174,104.250037,116.693471,78.822655,88.610066,84.373287,101.242794,97.776906,89.741082,132.075301,0.000000,0.000000,0.000000
101.370657,115.499633,148.377271,89.564867,81.566009,98.908207,112.754324,95.576961,103.401399,120.459083,76.447718,89.515142,82.239659,101.287806,94.427540,91.408434,156.225055,0.000000,0.000000,0.000000
106.582035,114.794413,153.500422,89.564867,92.441476,98.908207,118.616879,96.138164,102.676464,124.413467,73.445041,89.436992,82.592754,106.184177,95.417095,91.910721,152.104595,0.000000,0.000000,0.000000
106.622391,110.888722,154.563734,208.984690,92.441476,98.908207,113.915688,98.394668,102.742451,126.289638,70.458124,92.159762,84.286329,106.222093,96.180676,92.356463,145.153875,0.000000,0.000000,0.000000
105.639430,111.724161,152.654986,89.564867,92.441476,98.908207,110.973440,99.438708,102.695239,126.293993,71.876580,92.053932,84.852833,105.298549,94.784995,90.195553,149.794919,0.000000,0.000000,0.000000
107.036729,111.238388,150.189862,119.419823,92.441476,98.908207,111.743314,98.922023,103.148103,124.722640,72.738672,93.196427,86.948768,106.611386,93.240786,91.744753,150.453851,0.000000,0.000000,0.000000
104.880920,108.959313,150.687316,149.274778,92.441476,98.908207,108.256646,100.862133,102.890832,127.592502,71.013180,93.397607,84.795285,104.585887,103.413675,90.797173,121.792188,0.000000,0.000000,0.000000
71.806374,111.783132,146.900062,59.709911,92.441476,98.908207,113.285199,100.880296,102.963299,126.724590,74.731826,63.243543,43.815993,73.510567,94.531519,71.452237,107.132350,0.000000,0.000000,0.000000
69.109089,111.710884,145.348545,89.564867,92.441476,98.908207,111.602724,101.059103,102.445321,127.677358,75.480732,62.371383,41.097127,70.976323,92.608548,70.805450,80.253829,0.000000,0.000000,0.000000
63.796687,106.318143,126.616148,89.564867,92.441476,98.908207,110.043500,98.941964,100.077905,116.220372,82.464985,58.557862,42.490932,65.985034,96.226880,67.293296,59.086998,0.000000,0.000000,0.000000
59.773842,106.077459,118.191347,89.564867,92.441476,98.908207,109.068870,102.178884,101.122757,111.462666,88.143182,54.511930,41.142619,62.205354,96.675815,62.633400,50.369510,0.000000,0.000000,0.000000
56.918321,97.772190,112.496494,89.564867,92.441476,98.908207,115.551627,103.233846,100.907919,108.710234,85.354742,47.760267,35.639816,59.522438,97.952219,59.108744,50.399714,0.000000,0.000000,0.000000
50.841120,93.878005,98.750278,89.564867,76.128275,98.908207,115.578736,103.170336,101.385246,100.576086,93.363436,41.074746,33.280854,53.812580,94.546392,52.476127,50.372732,0.000000,0.000000,0.000000
53.186272,89.093330,101.435393,89.564867,103.316944,98.908207,111.617314,104.794219,101.148900,100.565756,86.259507,43.811383,38.329442,56.015977,93.531030,51.383260,46.027505,0.000000,0.000000,0.000000
67.850503,86.018473,97.351131,89.564867,87.003743,98.908207,103.659362,103.727988,101.590038,95.115493,86.776480,58.121399,63.238067,69.793813,94.368226,56.023814,45.887496,0.000000,0.000000,0.000000
67.434126,90.617719,99.486526,89.564867,108.754678,98.908207,105.728012,103.336633,101.403259,97.179023,89.454082,57.615890,60.344308,69.402605,98.659804,57.545769,49.331050,0.000000,0.000000,0.000000
62.976656,81.854877,105.516836,59.709911,97.879210,103.980423,106.862273,104.659134,100.997735,96.740634,76.185812,52.855109,54.742747,65.214571,93.371172,54.067495,49.464410,0.000000,0.000000,0.000000
57.781805,94.105032,101.566411,89.564867,97.879210,102.712369,110.343464,98.432876,101.174555,93.860599,90.994269,49.516892,48.336840,60.333728,93.720659,56.383732,49.480874,0.000000,0.000000,0.000000
59.477525,89.214423,100.086731,179.129734,97.879210,102.712369,112.685254,98.366054,100.735923,93.098349,87.540670,48.459294,49.392887,61.926948,95.265832,55.014918,62.466410,0.000000,0.000000,0.000000
58.711259,90.978321,99.485189,179.129734,81.566009,102.712369,111.152310,95.387339,101.286033,90.769557,89.811260,49.235908,50.750439,61.207001,96.862809,55.727806,65.458931,0.000000,0.000000,0.000000
57.808034,88.663213,98.335596,89.564867,92.441476,102.712369,113.867794,94.497126,101.476566,85.939573,88.549071,47.056567,50.929982,60.358371,95.190379,55.194544,65.293148,0.000000,0.000000,0.000000
55.307732,86.827922,84.031984,89.564867,92.441476,102.712369,116.419283,93.606011,99.077172,80.074945,101.476643,43.767697,49.946461,58.009203,93.735278,53.980541,63.448877,0.000000,0.000000,0.000000
59.655934,93.635280,86.277459,89.564867,81.566009,102.712369,125.229309,94.640388,99.589261,84.506582,106.584357,43.053416,47.297305,62.094574,95.950322,57.081552,63.753802,0.000000,0.000000,0.000000
106.264244,98.825769,89.049701,179.129734,81.566009,102.712369,95.360643,94.598053,98.200096,88.914716,108.990598,100.542165,116.467041,105.885595,96.598114,90.129304,64.673590,0.000000,0.000000,0.000000
105.776569,123.448662,100.820962,29.854956,87.003743,102.712369,90.846682,92.251802,99.699179,101.404950,120.250489,106.565207,111.249681,105.427399,97.856516,97.577821,73.564228,0.000000,0.000000,0.000000
103.826566,115.039204,118.913173,59.709911,87.003743,101.444315,83.309783,89.807857,99.845658,106.032998,95.009537,110.632918,110.671997,103.595266,94.964739,99.740527,86.662166,0.000000,0.000000,0.000000
107.431134,110.382991,115.420482,119.419823,87.003743,101.444315,87.977889,89.153553,100.001259,101.709143,93.922701,111.301662,114.673123,106.981951,96.196073,102.078123,94.102983,0.000000,0.000000,0.000000
119.391665,112.074196,114.436120,89.564867,97.879210,101.444315,96.605029,90.833483,100.004458,104.172952,96.182001,114.484917,122.151020,118.219516,97.808735,104.809314,98.743607,0.000000,0.000000,0.000000
116.924310,108.734861,115.426031,89.564867,97.879210,98.908207,92.586161,93.533404,99.895053,104.120037,92.515892,115.167484,121.648072,115.901302,95.115047,104.558193,105.045456,0.000000,0.000000,0.000000
116.954206,116.990908,114.844838,89.564867,97.879210,98.908207,94.121473,95.495292,100.268651,108.736377,100.044203,114.519727,118.097496,115.929391,95.477735,104.829535,98.112940,0.000000,0.000000,0.000000
117.673911,123.132388,112.016048,89.564867,97.879210,98.908207,92.443227,93.844163,101.105920,105.549580,107.955148,116.005632,121.771980,116.605593,96.567068,105.262457,91.886246,0.000000,0.000000,0.000000
117.084076,132.993455,114.932471,89.564867,97.879210,98.908207,90.825716,93.359230,100.145365,109.182810,113.641989,117.534676,119.909580,116.051411,96.443086,107.147841,87.111759,0.000000,0.000000,0.000000
139.217946,152.491680,112.767648,119.419823,97.879210,98.908207,92.906451,96.138639,99.160396,123.591494,132.804542,136.304023,136.099884,136.847376,96.119140,122.853139,85.709795,0.000000,0.000000,0.000000
147.796995,156.186075,112.368649,29.854956,81.566009,98.908207,80.210616,96.984779,98.395475,129.265264,136.504966,166.309499,150.193040,144.907855,108.355006,158.743208,88.737941,0.000000,0.000000,0.000000
149.083474,165.533709,119.620325,59.709911,81.566009,98.908207,79.187564,96.922176,96.818037,134.283627,135.904166,166.744497,149.364035,146.116572,98.530393,157.262414,84.136724,0.000000,0.000000,0.000000
156.857948,162.269608,110.973615,59.709911,81.566009,103.980423,79.867510,98.810717,98.316871,132.456194,143.604733,169.335111,159.095378,153.421110,92.168231,155.103396,81.643712,0.000000,0.000000,0.000000
158.277942,157.053685,90.495081,29.854956,81.566009,101.444315,80.160908,101.015841,97.902193,124.933171,170.441151,167.712844,164.964347,154.755271,99.906378,150.886137,82.021260,0.000000,0.000000,0.000000
146.801726,164.116190,91.592073,29.854956,81.566009,100.176261,73.599926,101.400829,97.897631,135.998746,175.972514,165.492949,148.961307,143.972746,98.659804,151.572136,77.367267,0.000000,0.000000,0.000000
156.494158,164.321469,133.803811,59.709911,81.566009,100.176261,79.980372,101.501172,102.731901,149.310707,120.608281,170.082886,148.782059,153.079309,94.576151,157.004672,87.061606,0.000000,0.000000,0.000000
146.813855,159.816829,131.833440,59.709911,114.192412,63.402697,79.613441,100.840787,102.493161,146.313901,119.055161,162.817010,139.458452,143.984143,95.584041,152.475454,88.093942,0.000000,0.000000,0.000000
146.181350,156.199691,133.298972,59.709911,114.192412,100.176261,82.685212,102.228746,102.500904,146.899011,115.081277,158.434468,136.589779,143.389870,94.829867,147.830327,90.283110,0.000000,0.000000,0.000000
152.457860,152.664588,137.207311,59.709911,92.441476,100.176261,89.025488,102.421483,103.395362,146.582412,109.272872,157.988279,140.395338,149.286989,97.301954,147.044037,92.244531,0.000000,0.000000,0.000000
147.419373,159.832289,145.777718,59.709911,114.192412,115.392908,86.698465,105.880015,103.419741,159.206667,107.677427,157.112795,128.520445,144.553059,107.262270,148.087572,101.284266,0.000000,0.000000,0.000000
156.002522,136.257566,144.742232,59.709911,114.192412,109.052639,97.348112,104.272036,104.110361,140.790871,92.452075,154.822624,143.052061,152.617391,117.290303,145.790948,100.367901,0.000000,0.000000,0.000000
115.597004,145.742050,161.664545,149.274778,81.566009,103.980423,96.456910,101.103709,103.630973,151.745138,88.536304,115.733982,90.087042,114.654226,102.636527,110.835513,92.921691,0.000000,0.000000,0.000000
110.169958,135.214120,166.142247,29.854956,87.003743,109.052639,99.188572,103.293854,104.761314,147.977437,79.926955,106.241155,84.364692,109.555224,99.033762,100.908955,91.320088,0.000000,0.000000,0.000000
108.239362,132.636541,163.289561,59.709911,87.003743,112.856801,98.944185,99.677263,105.809899,135.887110,79.773026,104.596248,89.303396,107.741325,98.096126,99.461367,90.129857,0.000000,0.000000,0.000000
111.865865,151.328911,184.760234,59.709911,92.441476,112.856801,100.195407,100.659462,106.303298,160.464095,80.438637,108.631801,78.477034,111.148620,96.901857,104.774425,87.718651,0.000000,0.000000,0.000000
103.428353,153.442051,190.943556,59.709911,87.003743,98.908207,91.155917,98.490446,105.745536,158.843043,78.920657,108.496898,74.854989,103.221123,106.834720,103.915436,88.885206,0.000000,0.000000,0.000000
81.908360,155.415783,163.445390,59.709911,92.441476,98.908207,105.107971,96.855013,104.753130,146.781580,93.384274,83.481002,48.667672,83.001928,102.503842,91.728431,57.837324,0.000000,0.000000,0.000000
80.185509,159.291178,168.358649,59.709911,81.566009,98.908207,116.463188,97.984708,105.030898,154.165808,92.919656,76.235365,35.737292,81.383217,102.970676,91.002468,58.259414,0.000000,0.000000,0.000000
72.250114,169.144493,170.832483,268.694601,92.441476,98.908207,116.502081,99.947022,104.914489,162.689821,97.238602,71.254215,21.496367,73.927485,96.706930,89.486916,57.237489,0.000000,0.000000,0.000000
73.326084,163.246101,170.993664,268.694601,92.441476,106.516531,123.455411,100.002233,104.341986,158.810858,93.759245,67.748005,20.958740,74.938417,95.980972,88.684418,57.253881,0.000000,0.000000,0.000000
75.922220,161.520155,172.907280,268.694601,92.441476,106.516531,120.837354,99.179051,104.049397,157.672046,91.741269,70.187176,26.174653,77.377626,96.165285,88.117213,56.878883,0.000000,0.000000,0.000000
82.800746,164.603774,175.603721,268.694601,81.566009,106.516531,121.183031,99.201097,103.935831,164.153243,92.057118,75.630925,30.213835,83.840373,97.507199,91.955525,57.304407,0.000000,0.000000,0.000000
74.538384,176.881396,169.697118,268.694601,81.566009,106.516531,107.946747,96.996597,104.294154,161.744307,102.366768,78.005322,29.701226,76.077438,99.558792,91.505188,57.945862,0.000000,0.000000,0.000000
64.114432,182.120806,171.621990,268.694601,81.566009,106.516531,117.006400,98.823837,102.998473,169.234618,104.216847,66.847222,7.904270,66.283573,99.213615,89.730931,61.840814,0.000000,0.000000,0.000000
60.551569,182.037827,168.680494,268.694601,81.566009,106.516531,120.104770,96.122205,102.454344,164.399768,105.985897,62.737688,4.763204,62.936071,95.858489,88.562882,59.858111,0.000000,0.000000,0.000000
61.533606,151.651857,154.392621,268.694601,81.566009,110.320693,120.222510,94.244348,102.235897,142.324034,96.465605,59.411732,18.705931,63.858747,97.538852,81.362138,59.290479,0.000000,0.000000,0.000000
68.068219,155.372163,161.170512,268.694601,81.566009,110.320693,121.534902,95.611718,101.763977,153.741858,94.675788,62.769761,18.903519,69.998369,96.909670,82.537469,58.423802,0.000000,0.000000,0.000000
58.108490,156.574471,167.235541,89.564867,81.566009,110.320693,120.765764,96.068846,101.076425,158.653538,91.948294,57.016884,4.879235,60.640667,96.026984,80.767961,62.929152,0.000000,0.000000,0.000000
58.993334,150.172559,169.274651,89.564867,81.566009,109.052639,124.800683,95.964578,101.112719,158.685899,87.126437,56.324153,3.540108,61.472026,96.753641,82.598279,66.430445,0.000000,0.000000,0.000000
70.359268,152.402609,175.233074,89.564867,81.566009,109.052639,113.016843,98.748905,101.652506,168.627930,85.413717,70.103273,17.862618,72.150933,97.984162,85.699805,67.345953,0.000000,0.000000,0.000000
77.110897,146.086662,175.558398,89.564867,81.566009,109.052639,125.810593,98.527273,101.740612,166.067402,81.722239,66.412189,19.768524,78.494453,95.904383,84.709855,70.003890,0.000000,0.000000,0.000000
77.951137,155.210656,182.355701,208.984690,87.003743,109.052639,127.859964,100.758750,99.962053,177.686376,83.589839,67.419127,12.781522,79.283904,93.342166,87.837353,70.945835,0.000000,0.000000,0.000000
75.085559,151.955721,173.029710,388.114424,92.441476,109.052639,121.230961,99.112435,100.830138,160.870505,86.247731,70.260297,23.105777,76.591539,96.582589,89.486787,73.800353,0.000000,0.000000,0.000000
72.164777,146.087894,179.137500,388.114424,92.441476,109.052639,124.158552,98.478597,100.106126,162.319970,80.090134,66.518318,17.149962,73.847307,95.326279,88.206126,72.571517,0.000000,0.000000,0.000000
171.354010,178.726076,200.379127,119.419823,92.441476,109.052639,101.595734,104.690851,100.841688,193.726150,87.596497,171.403055,127.618513,167.040941,93.662230,166.275304,74.037323,0.000000,0.000000,0.000000
194.743758,186.882185,190.733389,29.854956,81.566009,109.052639,77.085731,98.617695,101.321347,180.927018,96.226010,229.206453,176.628692,189.016872,96.273128,228.499735,99.559931,0.000000,0.000000,0.000000
189.192712,181.615479,180.356118,29.854956,97.879210,110.320693,71.010673,99.718881,100.948050,179.201913,98.894760,228.878233,174.704197,183.801365,97.176078,227.350414,101.970068,0.000000,0.000000,0.000000
201.905831,174.572668,180.205988,29.854956,97.879210,110.320693,74.452875,98.355705,101.009539,171.345565,95.138945,234.654352,192.096352,195.746026,95.492907,229.083875,116.750966,0.000000,0.000000,0.000000
206.458620,179.201704,175.862459,29.854956,97.879210,110.320693,77.873695,98.273863,101.721458,167.024731,100.073778,235.229413,197.928008,200.023617,96.211474,229.047483,125.878147,0.000000,0.000000,0.000000
205.274767,175.372815,174.469910,29.854956,97.879210,110.320693,77.988610,97.537294,101.515392,160.998514,98.717247,233.116197,199.993355,198.911323,100.693175,226.320256,128.316858,0.000000,0.000000,0.000000
207.810836,182.646391,165.923351,29.854956,114.192412,110.320693,77.111445,97.808272,101.954518,161.173458,108.107267,236.004238,203.358880,201.294096,97.333474,228.409175,130.530998,0.000000,0.000000,0.000000
211.257232,178.609447,160.164511,29.854956,114.192412,111.588747,77.168790,98.158582,102.108654,158.171175,109.518991,238.947614,209.092698,204.532172,96.769222,230.627699,129.861260,0.000000,0.000000,0.000000
210.467451,174.751692,148.678532,29.854956,114.192412,125.537340,75.974243,98.832199,101.853712,149.963898,115.431523,239.288120,213.651821,203.790129,101.082736,230.871649,134.905812,0.000000,0.000000,0.000000
220.308776,164.971333,144.456347,29.854956,114.192412,114.124855,76.928980,102.007687,102.223813,150.168651,112.156166,245.794140,224.447852,213.036586,96.660265,234.380007,143.808603,0.000000,0.000000,0.000000
226.956726,164.816401,130.629668,29.854956,114.192412,107.784585,77.029106,101.462504,101.410891,142.988293,123.911012,250.982443,236.323867,219.282693,121.450458,237.716683,145.652986,0.000000,0.000000,0.000000
204.805604,185.284247,115.357512,29.854956,103.316944,105.248477,90.981421,96.456244,101.471717,137.224233,157.740755,214.089660,205.730329,198.470518,130.780602,203.533809,134.257814,0.000000,0.000000,0.000000
117.708424,153.697011,105.274631,29.854956,114.192412,107.784585,99.802041,97.519263,100.667713,120.936396,143.381459,115.430988,108.555158,116.638019,101.099742,111.491975,80.743267,0.000000,0.000000,0.000000
123.585260,139.882116,101.270373,29.854956,114.192412,102.712369,106.504992,98.542499,101.920044,114.325001,135.653526,113.647165,115.352301,122.159624,109.023379,108.919638,76.873161,0.000000,0.000000,0.000000
69.017109,151.043424,97.924857,59.709911,114.192412,102.712369,110.171563,95.888504,100.175134,116.010626,151.481702,65.893131,48.623878,70.889903,95.432248,76.175730,69.123877,0.000000,0.000000,0.000000
71.298196,147.794383,109.255091,59.709911,130.505614,110.320693,107.678310,99.804259,99.315217,135.638418,132.851832,69.331735,41.296206,73.033107,99.525814,77.952448,74.271373,0.000000,0.000000,0.000000
77.870183,145.693304,114.226493,149.274778,108.754678,101.444315,121.773680,100.738032,97.992754,139.953370,125.263358,64.160939,38.226770,79.207843,97.904344,75.624685,73.780269,0.000000,0.000000,0.000000
71.719086,143.018570,110.897626,238.839645,168.569751,101.444315,129.852227,101.190219,97.739911,139.453218,126.654750,54.812314,26.639577,73.428555,94.620826,72.043790,72.866681,0.000000,0.000000,0.000000
72.453501,138.208760,111.083723,89.564867,125.067880,101.444315,128.404861,100.816122,97.440243,133.389255,122.190219,56.028135,31.873569,74.118578,95.584041,72.178331,67.333387,0.000000,0.000000,0.000000
86.062334,144.907404,121.292519,388.114424,125.067880,97.640153,132.832265,101.018747,96.830852,145.615044,117.329673,65.181126,38.030962,86.904811,94.308987,80.434730,72.106695,0.000000,0.000000,0.000000
